flight_id,timestamp,latitude,longitude,altitude_m,speed_mps,step
FLT-00067,2023-12-24 09:00:56,-2.163634,29.437557,120.7,22.45,32
FLT-00067,2023-12-24 09:01:26,-2.166639,29.433282,115.6,26.68,33
FLT-00067,2023-12-24 09:01:56,-2.169748,29.42762,119.5,22.97,34
FLT-00067,2023-12-24 09:02:26,-2.172696,29.421715,121.3,21.77,35
FLT-00067,2023-12-24 09:02:56,-2.173921,29.415761,126.3,22.95,36
FLT-00067,2023-12-24 09:03:26,-2.178311,29.410049,120.0,22.13,37
FLT-00067,2023-12-24 09:03:56,-2.179293,29.406373,118.0,21.4,38
FLT-00067,2023-12-24 09:04:26,-2.18084,29.39842,119.1,20.88,39
FLT-00067,2023-12-24 09:04:56,-2.184364,29.392077,120.7,23.0,40
FLT-00067,2023-12-24 09:05:26,-2.187852,29.385818,121.2,21.34,41
FLT-00067,2023-12-24 09:05:56,-2.1892,29.382726,123.2,24.18,42
FLT-00067,2023-12-24 09:06:26,-2.191747,29.377367,124.2,18.92,43
FLT-00067,2023-12-24 09:06:56,-2.196795,29.370565,125.4,19.82,44
FLT-00067,2023-12-24 09:07:26,-2.197548,29.365076,120.3,22.53,45
FLT-00067,2023-12-24 09:07:56,-2.199223,29.360389,121.0,24.61,46
FLT-00067,2023-12-24 09:08:26,-2.201401,29.355384,115.0,22.68,47
FLT-00067,2023-12-24 09:08:56,-2.206004,29.348978,119.8,22.55,48
FLT-00067,2023-12-24 09:09:26,-2.207775,29.344233,122.2,24.31,49
FLT-00067,2023-12-24 09:09:56,-2.211352,29.339281,123.2,21.74,50
FLT-00067,2023-12-24 09:10:26,-2.212444,29.330629,123.8,21.34,51
FLT-00067,2023-12-24 09:10:56,-2.215461,29.325832,115.7,23.58,52
FLT-00067,2023-12-24 09:11:26,-2.218008,29.322056,119.5,21.6,53
FLT-00067,2023-12-24 09:11:56,-2.220584,29.315341,124.0,21.84,54
FLT-00067,2023-12-24 09:12:26,-2.22231,29.309396,118.9,19.93,55
FLT-00067,2023-12-24 09:12:56,-2.224862,29.302871,122.4,20.8,56
FLT-00067,2023-12-24 09:13:26,-2.228645,29.298466,115.8,19.85,57
FLT-00067,2023-12-24 09:13:56,-2.230392,29.293471,125.7,24.31,58
FLT-00067,2023-12-24 09:14:26,-2.234625,29.2867,119.9,21.17,59
FLT-00067,2023-12-24 09:14:56,-2.236824,29.280123,116.8,21.74,60
FLT-00067,2023-12-24 09:15:26,-2.238828,29.277407,122.5,21.39,61
FLT-00067,2023-12-24 09:15:56,-2.241381,29.268825,118.5,21.27,62
FLT-00067,2023-12-24 09:16:26,-2.243863,29.266963,114.6,21.6,63
FLT-00067,2023-12-24 09:16:56,-2.244345,29.259357,115.7,22.72,64
FLT-00067,2023-12-24 09:17:26,-2.2497,29.254154,121.2,21.35,65
FLT-00067,2023-12-24 09:17:56,-2.250669,29.249609,121.1,18.55,66
FLT-00067,2023-12-24 09:18:26,-2.253928,29.241783,118.5,22.46,67
FLT-00067,2023-12-24 09:18:56,-2.256203,29.234375,123.5,21.36,68
FLT-00067,2023-12-24 09:19:26,-2.260268,29.230505,116.6,21.21,69
FLT-00067,2023-12-24 09:19:56,-2.260429,29.225345,121.1,20.52,70
FLT-00067,2023-12-24 09:20:26,-2.263541,29.219156,116.2,22.92,71
FLT-00067,2023-12-24 09:20:56,-2.267544,29.215983,121.5,22.8,72
FLT-00067,2023-12-24 09:21:26,-2.266816,29.209213,117.3,22.42,73
FLT-00067,2023-12-24 09:21:56,-2.27118,29.204952,119.2,24.33,74
FLT-00067,2023-12-24 09:22:26,-2.272961,29.197709,119.0,22.0,75
FLT-00067,2023-12-24 09:22:56,-2.275394,29.192688,122.2,23.52,76
FLT-00067,2023-12-24 09:23:26,-2.277492,29.188089,122.6,20.95,77
FLT-00067,2023-12-24 09:23:56,-2.2801,29.181256,124.0,19.3,78
FLT-00067,2023-12-24 09:24:26,-2.284698,29.174242,117.0,21.65,79
FLT-00067,2023-12-24 09:24:56,-2.28581,29.16969,119.0,22.29,80
FLT-00067,2023-12-24 09:25:26,-2.28914,29.164543,122.0,23.89,81
FLT-00067,2023-12-24 09:25:56,-2.289883,29.160493,121.8,22.15,82
FLT-00067,2023-12-24 09:26:26,-2.29249,29.15291,119.2,23.43,83
FLT-00067,2023-12-24 09:26:56,-2.295161,29.148437,118.4,23.51,84
FLT-00067,2023-12-24 09:27:26,-2.298435,29.140946,112.4,24.82,85
FLT-00067,2023-12-24 09:27:56,-2.301027,29.135737,119.0,22.01,86
FLT-00067,2023-12-24 09:28:26,-2.303066,29.130221,118.0,21.81,87
FLT-00067,2023-12-24 09:28:56,-2.307249,29.125043,124.8,21.53,88
FLT-00067,2023-12-24 09:29:26,-2.30932,29.121136,119.5,21.06,89
FLT-00067,2023-12-24 09:29:56,-2.312796,29.114988,115.1,22.71,90
FLT-00067,2023-12-24 09:30:26,-2.315111,29.10814,114.2,23.06,91
FLT-00067,2023-12-24 09:30:56,-2.316463,29.10359,118.5,23.75,92
FLT-00067,2023-12-24 09:31:26,-2.319366,29.097747,117.4,19.13,93
FLT-00067,2023-12-24 09:31:56,-2.323422,29.092254,122.3,21.45,94
FLT-00067,2023-12-24 09:32:26,-2.323472,29.087622,121.6,22.88,95
FLT-00067,2023-12-24 09:32:56,-2.325879,29.079577,121.4,20.13,96
FLT-00067,2023-12-24 09:33:26,-2.330849,29.075903,122.8,19.1,97
FLT-00067,2023-12-24 09:33:56,-2.330986,29.070365,124.3,21.1,98
FLT-00067,2023-12-24 09:34:26,-2.332283,29.069652,120.5,24.36,99
FLT-00067,2023-12-24 09:34:56,-2.329539,29.074772,126.0,20.47,100
FLT-00067,2023-12-24 09:35:26,-2.327977,29.080186,116.7,23.49,101
FLT-00067,2023-12-24 09:35:56,-2.323858,29.086434,126.7,22.52,102
FLT-00067,2023-12-24 09:36:26,-2.322276,29.090844,120.3,20.96,103
FLT-00067,2023-12-24 09:36:56,-2.318963,29.098065,119.3,22.75,104
FLT-00067,2023-12-24 09:37:26,-2.317173,29.102717,128.0,21.81,105
FLT-00067,2023-12-24 09:37:56,-2.314836,29.107742,119.0,21.47,106
FLT-00067,2023-12-24 09:38:26,-2.311849,29.112046,121.1,23.01,107
FLT-00067,2023-12-24 09:38:56,-2.308473,29.118036,118.7,21.67,108
FLT-00067,2023-12-24 09:39:26,-2.305682,29.124465,118.1,22.67,109
FLT-00067,2023-12-24 09:39:56,-2.303281,29.13221,124.2,23.49,110
FLT-00067,2023-12-24 09:40:26,-2.302246,29.137936,117.1,21.42,111
FLT-00067,2023-12-24 09:40:56,-2.297665,29.140145,124.0,22.33,112
FLT-00067,2023-12-24 09:41:26,-2.295774,29.146941,115.9,21.85,113
FLT-00067,2023-12-24 09:41:56,-2.295453,29.153417,119.0,22.03,114
FLT-00067,2023-12-24 09:42:26,-2.29163,29.157236,119.7,21.33,115
FLT-00067,2023-12-24 09:42:56,-2.289579,29.162577,117.9,22.71,116
FLT-00067,2023-12-24 09:43:26,-2.285894,29.168893,126.8,20.84,117
FLT-00067,2023-12-24 09:43:56,-2.284539,29.175196,124.3,22.53,118
FLT-00067,2023-12-24 09:44:26,-2.281189,29.180976,116.0,20.6,119
FLT-00067,2023-12-24 09:44:56,-2.279943,29.186381,123.7,23.91,120
FLT-00067,2023-12-24 09:45:26,-2.27654,29.192395,119.7,22.49,121
FLT-00067,2023-12-24 09:45:56,-2.273269,29.198185,118.8,21.03,122
FLT-00067,2023-12-24 09:46:26,-2.272454,29.203155,122.1,20.96,123
FLT-00067,2023-12-24 09:46:56,-2.269779,29.208837,116.3,21.83,124
FLT-00067,2023-12-24 09:47:26,-2.264707,29.214887,123.4,24.1,125
FLT-00067,2023-12-24 09:47:56,-2.263175,29.219151,120.6,20.68,126
FLT-00067,2023-12-24 09:48:26,-2.259752,29.225539,118.8,22.0,127
FLT-00067,2023-12-24 09:48:56,-2.25897,29.22998,118.5,21.27,128
FLT-00067,2023-12-24 09:49:26,-2.255719,29.234465,123.9,21.87,129
FLT-00067,2023-12-24 09:49:56,-2.253561,29.24233,114.1,20.65,130
FLT-00067,2023-12-24 09:50:26,-2.251011,29.246429,122.1,25.44,131
FLT-00067,2023-12-24 09:50:56,-2.248026,29.253761,121.9,21.35,132
FLT-00067,2023-12-24 09:51:26,-2.245108,29.259153,116.3,19.36,133
FLT-00067,2023-12-24 09:51:56,-2.24376,29.263408,117.5,20.37,134
FLT-00067,2023-12-24 09:52:26,-2.240984,29.271289,121.2,19.28,135
FLT-00067,2023-12-24 09:52:56,-2.237887,29.273708,122.7,18.8,136
FLT-00067,2023-12-24 09:53:26,-2.233004,29.282227,122.6,20.62,137
FLT-00067,2023-12-24 09:53:56,-2.233998,29.28808,123.0,24.91,138
FLT-00067,2023-12-24 09:54:26,-2.230246,29.293503,116.6,21.31,139
FLT-00067,2023-12-24 09:54:56,-2.2286,29.297867,120.7,22.58,140
FLT-00067,2023-12-24 09:55:26,-2.224567,29.303374,119.3,23.65,141
FLT-00067,2023-12-24 09:55:56,-2.222169,29.308696,121.3,23.14,142
FLT-00067,2023-12-24 09:56:26,-2.220553,29.314444,118.4,23.36,143
FLT-00067,2023-12-24 09:56:56,-2.218443,29.320936,122.1,22.63,144
FLT-00067,2023-12-24 09:57:26,-2.214326,29.32765,112.8,22.97,145
FLT-00067,2023-12-24 09:57:56,-2.212761,29.333061,119.0,20.58,146
FLT-00067,2023-12-24 09:58:26,-2.209601,29.338038,120.6,24.11,147
FLT-00067,2023-12-24 09:58:56,-2.207587,29.343361,120.8,18.73,148
FLT-00067,2023-12-24 09:59:26,-2.205916,29.348577,121.1,21.31,149
FLT-00067,2023-12-24 09:59:56,-2.202506,29.354592,114.0,20.71,150
FLT-00067,2023-12-24 10:00:26,-2.199764,29.359121,120.7,24.56,151
FLT-00067,2023-12-24 10:00:56,-2.1987,29.366492,125.9,22.1,152
FLT-00067,2023-12-24 10:01:26,-2.195205,29.370609,120.6,20.72,153
FLT-00067,2023-12-24 10:01:56,-2.189467,29.377664,124.7,21.18,154
FLT-00067,2023-12-24 10:02:26,-2.188967,29.383198,121.2,23.91,155
FLT-00067,2023-12-24 10:02:56,-2.186315,29.389107,120.9,23.62,156
FLT-00067,2023-12-24 10:03:26,-2.18484,29.394231,119.4,21.0,157
FLT-00067,2023-12-24 10:03:56,-2.181258,29.39892,121.8,22.09,158
FLT-00067,2023-12-24 10:04:26,-2.179827,29.404771,122.1,23.27,159
FLT-00067,2023-12-24 10:04:56,-2.177087,29.409206,121.9,23.1,160
FLT-00067,2023-12-24 10:05:26,-2.173869,29.416408,119.3,21.23,161
FLT-00067,2023-12-24 10:05:56,-2.172237,29.420374,116.9,23.4,162
FLT-00067,2023-12-24 10:06:26,-2.169545,29.427828,123.1,20.47,163
FLT-00067,2023-12-24 10:06:56,-2.166378,29.433426,121.6,24.29,164
FLT-00067,2023-12-24 10:07:26,-2.165168,29.440209,122.1,19.61,165
FLT-00067,2023-12-24 10:07:56,-2.162624,29.444366,121.2,21.66,166
FLT-00067,2023-12-24 10:08:26,-2.159774,29.449124,123.1,21.88,167
FLT-00067,2023-12-24 10:08:56,-2.15641,29.453988,117.9,24.35,168
FLT-00067,2023-12-24 10:09:26,-2.154016,29.460038,118.7,20.09,169
FLT-00067,2023-12-24 10:09:56,-2.152026,29.466293,121.7,20.94,170
FLT-00067,2023-12-24 10:10:26,-2.148878,29.47047,117.4,21.55,171
FLT-00067,2023-12-24 10:10:56,-2.147193,29.477269,119.8,22.73,172
FLT-00067,2023-12-24 10:11:26,-2.143715,29.482514,122.2,23.49,173
FLT-00067,2023-12-24 10:11:56,-2.141472,29.487961,119.3,24.9,174
FLT-00067,2023-12-24 10:12:26,-2.140552,29.493388,118.4,21.18,175
FLT-00067,2023-12-24 10:12:56,-2.137239,29.49884,121.3,20.93,176
FLT-00067,2023-12-24 10:13:26,-2.135176,29.506453,119.0,23.04,177
FLT-00067,2023-12-24 10:13:56,-2.132423,29.510508,114.5,21.75,178
FLT-00067,2023-12-24 10:14:26,-2.127641,29.515753,119.7,21.58,179
FLT-00067,2023-12-24 10:14:56,-2.127212,29.521394,116.7,21.09,180
FLT-00067,2023-12-24 10:15:26,-2.12515,29.527242,116.9,20.78,181
FLT-00067,2023-12-24 10:15:56,-2.122737,29.531636,121.7,21.05,182
FLT-00067,2023-12-24 10:16:26,-2.118842,29.538574,125.1,22.64,183
FLT-00067,2023-12-24 10:16:56,-2.118323,29.543,117.4,21.38,184
FLT-00067,2023-12-24 10:17:26,-2.114082,29.550556,119.1,21.44,185
FLT-00067,2023-12-24 10:17:56,-2.112415,29.554755,126.6,22.39,186
FLT-00067,2023-12-24 10:18:26,-2.108352,29.559737,119.0,22.0,187
FLT-00067,2023-12-24 10:18:56,-2.105006,29.566121,121.8,22.58,188
FLT-00067,2023-12-24 10:19:26,-2.102918,29.573154,122.0,25.58,189
FLT-00067,2023-12-24 10:19:56,-2.100737,29.576545,121.5,22.31,190
FLT-00067,2023-12-24 10:20:26,-2.09907,29.583221,120.3,23.28,191
FLT-00067,2023-12-24 10:20:56,-2.096145,29.588245,121.7,20.61,192
FLT-00067,2023-12-24 10:21:26,-2.09464,29.593066,121.3,22.83,193
FLT-00067,2023-12-24 10:21:56,-2.0909,29.601506,116.2,21.76,194
FLT-00067,2023-12-24 10:22:26,-2.088038,29.60385,120.9,19.75,195
FLT-00067,2023-12-24 10:22:56,-2.085973,29.611499,121.1,23.06,196
FLT-00067,2023-12-24 10:23:26,-2.082958,29.617098,120.6,21.43,197
FLT-00068,2023-06-16 16:57:38,-2.082281,29.615097,118.0,23.93,0
FLT-00068,2023-06-16 16:58:08,-2.083149,29.624797,120.0,21.74,1
FLT-00068,2023-06-16 16:58:38,-2.082081,29.6272,119.8,21.73,2
FLT-00068,2023-06-16 16:59:08,-2.080718,29.633788,114.0,21.34,3
FLT-00068,2023-06-16 16:59:38,-2.080132,29.640742,115.5,22.25,4
FLT-00068,2023-06-16 17:00:08,-2.077741,29.645767,124.2,22.19,5
FLT-00068,2023-06-16 17:00:38,-2.079035,29.650989,118.8,19.95,6
FLT-00068,2023-06-16 17:01:08,-2.076404,29.65859,121.3,23.63,7
FLT-00068,2023-06-16 17:01:38,-2.075192,29.664835,115.3,19.33,8
FLT-00068,2023-06-16 17:02:08,-2.074446,29.670609,119.8,22.29,9
FLT-00068,2023-06-16 17:02:38,-2.072907,29.677654,118.3,23.32,10
FLT-00068,2023-06-16 17:03:08,-2.072894,29.681369,124.5,19.69,11
FLT-00068,2023-06-16 17:03:38,-2.071511,29.688085,122.5,22.57,12
FLT-00068,2023-06-16 17:04:08,-2.070369,29.694381,118.2,21.33,13
FLT-00068,2023-06-16 17:04:38,-2.069067,29.701055,123.7,21.73,14
FLT-00068,2023-06-16 17:05:08,-2.069582,29.707269,118.6,23.03,15
FLT-00068,2023-06-16 17:05:38,-2.06555,29.711173,122.1,19.64,16
FLT-00068,2023-06-16 17:06:08,-2.066413,29.719485,120.1,21.15,17
FLT-00068,2023-06-16 17:06:38,-2.066763,29.724271,123.0,23.0,18
FLT-00068,2023-06-16 17:07:08,-2.064935,29.731118,116.6,21.02,19
FLT-00068,2023-06-16 17:07:38,-2.064951,29.735919,111.1,22.78,20
FLT-00068,2023-06-16 17:08:08,-2.061073,29.743141,115.0,24.35,21
FLT-00068,2023-06-16 17:08:38,-2.06426,29.749285,121.0,19.71,22
FLT-00068,2023-06-16 17:09:08,-2.062593,29.755076,121.2,21.5,23
FLT-00068,2023-06-16 17:09:38,-2.059438,29.759746,120.2,21.36,24
FLT-00068,2023-06-16 17:10:08,-2.057082,29.766472,119.5,23.33,25
FLT-00068,2023-06-16 17:10:38,-2.056025,29.773143,119.8,20.9,26
FLT-00068,2023-06-16 17:11:08,-2.056625,29.77742,116.0,20.0,27
FLT-00068,2023-06-16 17:11:38,-2.057133,29.785406,118.4,24.25,28
FLT-00068,2023-06-16 17:12:08,-2.056633,29.791426,120.4,22.83,29
FLT-00068,2023-06-16 17:12:38,-2.054663,29.796871,123.5,20.42,30
FLT-00068,2023-06-16 17:13:08,-2.052608,29.803354,121.9,22.56,31
FLT-00068,2023-06-16 17:13:38,-2.051971,29.808938,117.2,23.12,32
FLT-00068,2023-06-16 17:14:08,-2.051526,29.813523,117.7,22.8,33
FLT-00068,2023-06-16 17:14:38,-2.051844,29.819689,121.9,21.4,34
FLT-00068,2023-06-16 17:15:08,-2.050558,29.8285,119.5,20.49,35
FLT-00068,2023-06-16 17:15:38,-2.048782,29.833805,115.2,24.2,36
FLT-00068,2023-06-16 17:16:08,-2.045809,29.837783,122.0,22.68,37
FLT-00068,2023-06-16 17:16:38,-2.045764,29.846531,119.5,21.49,38
FLT-00068,2023-06-16 17:17:08,-2.044955,29.849596,122.5,22.38,39
FLT-00068,2023-06-16 17:17:38,-2.044419,29.857139,116.8,22.6,40
FLT-00068,2023-06-16 17:18:08,-2.041562,29.863359,121.6,22.3,41
FLT-00068,2023-06-16 17:18:38,-2.041697,29.86924,118.8,20.83,42
FLT-00068,2023-06-16 17:19:08,-2.040939,29.875206,118.2,22.71,43
FLT-00068,2023-06-16 17:19:38,-2.040241,29.881116,119.4,20.42,44
FLT-00068,2023-06-16 17:20:08,-2.039927,29.888914,126.3,19.51,45
FLT-00068,2023-06-16 17:20:38,-2.035985,29.893046,120.3,20.96,46
FLT-00068,2023-06-16 17:21:08,-2.036488,29.89774,116.3,22.22,47
FLT-00068,2023-06-16 17:21:38,-2.037361,29.90518,116.5,23.64,48
FLT-00068,2023-06-16 17:22:08,-2.035039,29.909774,119.1,18.73,49
FLT-00068,2023-06-16 17:22:38,-2.033614,29.9185,121.0,23.03,50
FLT-00068,2023-06-16 17:23:08,-2.034172,29.923019,119.3,21.13,51
FLT-00068,2023-06-16 17:23:38,-2.033461,29.928649,114.3,23.76,52
FLT-00068,2023-06-16 17:24:08,-2.031235,29.934411,119.9,21.16,53
FLT-00068,2023-06-16 17:24:38,-2.02979,29.940847,122.0,20.29,54
FLT-00068,2023-06-16 17:25:08,-2.028542,29.945998,116.3,22.62,55
FLT-00068,2023-06-16 17:25:38,-2.027596,29.951728,121.7,20.45,56
FLT-00068,2023-06-16 17:26:08,-2.028765,29.958187,124.6,22.54,57
FLT-00068,2023-06-16 17:26:38,-2.025054,29.966298,115.6,25.17,58
FLT-00068,2023-06-16 17:27:08,-2.02561,29.970137,123.1,22.36,59
FLT-00068,2023-06-16 17:27:38,-2.024169,29.976406,118.4,23.63,60
FLT-00068,2023-06-16 17:28:08,-2.025505,29.984561,119.3,21.95,61
FLT-00068,2023-06-16 17:28:38,-2.022055,29.988326,126.4,23.6,62
FLT-00068,2023-06-16 17:29:08,-2.022124,29.995794,122.0,24.77,63
FLT-00068,2023-06-16 17:29:38,-2.021126,29.999326,119.6,18.84,64
FLT-00068,2023-06-16 17:30:08,-2.019016,30.007255,119.2,22.62,65
FLT-00068,2023-06-16 17:30:38,-2.018306,30.01185,119.5,20.25,66
FLT-00068,2023-06-16 17:31:08,-2.017014,30.01842,120.0,21.81,67
FLT-00068,2023-06-16 17:31:38,-2.017808,30.025633,126.7,21.98,68
FLT-00068,2023-06-16 17:32:08,-2.015241,30.030626,120.2,23.46,69
FLT-00068,2023-06-16 17:32:38,-2.014937,30.037022,118.5,22.81,70
FLT-00068,2023-06-16 17:33:08,-2.014346,30.042762,116.0,22.35,71
FLT-00068,2023-06-16 17:33:38,-2.01129,30.048502,122.5,21.49,72
FLT-00068,2023-06-16 17:34:08,-2.011129,30.054298,121.6,21.63,73
FLT-00068,2023-06-16 17:34:38,-2.009911,30.060928,116.3,21.46,74
FLT-00068,2023-06-16 17:35:08,-2.011142,30.067824,117.5,23.62,75
FLT-00068,2023-06-16 17:35:38,-2.009352,30.07366,121.7,20.94,76
FLT-00068,2023-06-16 17:36:08,-2.007047,30.079236,119.5,22.59,77
FLT-00068,2023-06-16 17:36:38,-2.00679,30.084842,117.6,22.87,78
FLT-00068,2023-06-16 17:37:08,-2.006676,30.09158,116.1,21.83,79
FLT-00068,2023-06-16 17:37:38,-2.006189,30.096453,121.0,24.08,80
FLT-00068,2023-06-16 17:38:08,-2.00415,30.102711,124.2,21.93,81
FLT-00068,2023-06-16 17:38:38,-2.002914,30.109643,117.5,23.23,82
FLT-00068,2023-06-16 17:39:08,-2.001714,30.115482,117.1,21.6,83
FLT-00068,2023-06-16 17:39:38,-1.999152,30.120735,122.0,23.58,84
FLT-00068,2023-06-16 17:40:08,-2.00076,30.125728,114.2,21.55,85
FLT-00068,2023-06-16 17:40:38,-1.999062,30.134266,117.8,22.86,86
FLT-00068,2023-06-16 17:41:08,-1.999368,30.139669,119.3,21.43,87
FLT-00068,2023-06-16 17:41:38,-1.997333,30.143854,126.7,21.01,88
FLT-00068,2023-06-16 17:42:08,-1.993358,30.149637,118.3,20.3,89
FLT-00068,2023-06-16 17:42:38,-1.994713,30.158008,124.5,23.36,90
FLT-00068,2023-06-16 17:43:08,-1.994621,30.164271,120.5,23.44,91
FLT-00068,2023-06-16 17:43:38,-1.992982,30.167169,118.6,23.88,92
FLT-00068,2023-06-16 17:44:08,-1.992464,30.176631,120.3,23.08,93
FLT-00068,2023-06-16 17:44:38,-1.991827,30.180285,123.5,21.34,94
FLT-00068,2023-06-16 17:45:08,-1.989884,30.185315,121.0,20.48,95
FLT-00068,2023-06-16 17:45:38,-1.988848,30.19305,120.8,18.53,96
FLT-00068,2023-06-16 17:46:08,-1.989385,30.199982,125.3,19.92,97
FLT-00068,2023-06-16 17:46:38,-1.988054,30.204574,118.6,20.73,98
FLT-00068,2023-06-16 17:47:08,-1.988206,30.210998,115.6,23.26,99
FLT-00068,2023-06-16 17:47:38,-1.98533,30.216746,121.6,21.64,100
FLT-00068,2023-06-16 17:48:08,-1.983374,30.222844,124.9,23.68,101
FLT-00068,2023-06-16 17:48:38,-1.983332,30.228021,122.5,22.13,102
FLT-00068,2023-06-16 17:49:08,-1.982577,30.235093,116.6,22.48,103
FLT-00068,2023-06-16 17:49:38,-1.981489,30.240637,123.4,21.58,104
FLT-00068,2023-06-16 17:50:08,-1.978527,30.24731,122.5,21.05,105
FLT-00068,2023-06-16 17:50:38,-1.979075,30.251884,117.7,22.89,106
FLT-00068,2023-06-16 17:51:08,-1.978308,30.258609,114.0,22.47,107
FLT-00068,2023-06-16 17:51:38,-1.977944,30.264466,116.0,20.86,108
FLT-00068,2023-06-16 17:52:08,-1.977107,30.271035,116.4,21.37,109
FLT-00068,2023-06-16 17:52:38,-1.974591,30.275482,119.8,21.7,110
FLT-00068,2023-06-16 17:53:08,-1.975449,30.283954,122.0,22.79,111
FLT-00068,2023-06-16 17:53:38,-1.974803,30.28947,127.3,21.97,112
FLT-00068,2023-06-16 17:54:08,-1.971934,30.29372,120.6,21.05,113
FLT-00068,2023-06-16 17:54:38,-1.970959,30.300515,117.1,22.75,114
FLT-00068,2023-06-16 17:55:08,-1.967769,30.306079,117.7,20.56,115
FLT-00068,2023-06-16 17:55:38,-1.970187,30.314086,120.2,22.29,116
FLT-00068,2023-06-16 17:56:08,-1.967221,30.31912,123.3,19.94,117
FLT-00068,2023-06-16 17:56:38,-1.966935,30.324492,118.9,21.63,118
FLT-00068,2023-06-16 17:57:08,-1.96708,30.329544,119.1,23.99,119
FLT-00068,2023-06-16 17:57:38,-1.965215,30.338882,117.4,21.3,120
FLT-00068,2023-06-16 17:58:08,-1.966202,30.343581,115.6,24.43,121
FLT-00068,2023-06-16 17:58:38,-1.96428,30.351137,124.1,23.68,122
FLT-00068,2023-06-16 17:59:08,-1.960696,30.35637,118.7,22.84,123
FLT-00068,2023-06-16 17:59:38,-1.960729,30.361505,123.9,21.82,124
FLT-00068,2023-06-16 18:00:08,-1.961475,30.366425,118.1,20.99,125
FLT-00068,2023-06-16 18:00:38,-1.958817,30.373855,118.2,22.51,126
FLT-00068,2023-06-16 18:01:08,-1.958241,30.377498,120.9,22.17,127
FLT-00068,2023-06-16 18:01:38,-1.956858,30.386164,124.2,20.2,128
FLT-00068,2023-06-16 18:02:08,-1.95615,30.390475,113.4,23.94,129
FLT-00068,2023-06-16 18:02:38,-1.955353,30.396998,120.8,19.39,130
FLT-00068,2023-06-16 18:03:08,-1.956796,30.403226,122.1,21.87,131
FLT-00068,2023-06-16 18:03:38,-1.953692,30.4087,127.2,20.09,132
FLT-00068,2023-06-16 18:04:08,-1.952538,30.416512,120.5,21.11,133
FLT-00068,2023-06-16 18:04:38,-1.951501,30.422529,124.7,21.16,134
FLT-00068,2023-06-16 18:05:08,-1.95075,30.427099,115.5,22.39,135
FLT-00068,2023-06-16 18:05:38,-1.950993,30.433631,122.1,22.99,136
FLT-00068,2023-06-16 18:06:08,-1.951355,30.427496,118.5,24.25,137
FLT-00068,2023-06-16 18:06:38,-1.951901,30.421129,123.1,24.35,138
FLT-00068,2023-06-16 18:07:08,-1.955316,30.414629,120.6,19.52,139
FLT-00068,2023-06-16 18:07:38,-1.953953,30.410221,124.6,23.24,140
FLT-00068,2023-06-16 18:08:08,-1.954939,30.40351,118.9,20.72,141
FLT-00068,2023-06-16 18:08:38,-1.954452,30.397284,118.8,20.75,142
FLT-00068,2023-06-16 18:09:08,-1.956408,30.392044,120.2,22.36,143
FLT-00068,2023-06-16 18:09:38,-1.95837,30.386259,116.5,19.44,144
FLT-00068,2023-06-16 18:10:08,-1.960576,30.37888,118.7,21.42,145
FLT-00068,2023-06-16 18:10:38,-1.958502,30.371731,120.6,21.96,146
FLT-00068,2023-06-16 18:11:08,-1.962115,30.368429,119.2,19.94,147
FLT-00068,2023-06-16 18:11:38,-1.962848,30.361396,118.4,21.02,148
FLT-00068,2023-06-16 18:12:08,-1.962518,30.355499,112.9,21.83,149
FLT-00068,2023-06-16 18:12:38,-1.963523,30.350033,122.9,23.87,150
FLT-00068,2023-06-16 18:13:08,-1.962396,30.343228,113.4,22.69,151
FLT-00068,2023-06-16 18:13:38,-1.96461,30.337715,119.1,24.36,152
FLT-00068,2023-06-16 18:14:08,-1.969459,30.332814,119.6,21.72,153
FLT-00068,2023-06-16 18:14:38,-1.968478,30.323868,119.3,21.33,154
FLT-00068,2023-06-16 18:15:08,-1.969611,30.319285,125.3,24.64,155
FLT-00068,2023-06-16 18:15:38,-1.970163,30.31327,122.9,22.38,156
FLT-00068,2023-06-16 18:16:08,-1.970978,30.307804,124.0,20.17,157
FLT-00068,2023-06-16 18:16:38,-1.972552,30.300447,119.9,19.75,158
FLT-00068,2023-06-16 18:17:08,-1.972724,30.294193,116.8,22.96,159
FLT-00068,2023-06-16 18:17:38,-1.974286,30.287467,117.3,22.72,160
FLT-00068,2023-06-16 18:18:08,-1.97363,30.28464,124.8,25.46,161
FLT-00068,2023-06-16 18:18:38,-1.974835,30.276115,123.0,20.28,162
FLT-00068,2023-06-16 18:19:08,-1.975992,30.271747,124.6,22.3,163
FLT-00068,2023-06-16 18:19:38,-1.976159,30.265376,118.4,22.75,164
FLT-00068,2023-06-16 18:20:08,-1.979455,30.258658,120.9,23.18,165
FLT-00068,2023-06-16 18:20:38,-1.980879,30.252718,116.0,23.53,166
FLT-00068,2023-06-16 18:21:08,-1.979112,30.247037,119.8,23.62,167
FLT-00068,2023-06-16 18:21:38,-1.97973,30.241319,114.6,20.8,168
FLT-00068,2023-06-16 18:22:08,-1.981575,30.234765,119.7,22.72,169
FLT-00068,2023-06-16 18:22:38,-1.981496,30.228813,115.8,24.04,170
FLT-00068,2023-06-16 18:23:08,-1.98214,30.224507,119.0,22.38,171
FLT-00068,2023-06-16 18:23:38,-1.983962,30.219557,118.4,21.52,172
FLT-00068,2023-06-16 18:24:08,-1.986611,30.211489,117.4,19.39,173
